"Zip Code","Date","Total Doses - Daily","Total Doses - Cumulative","Vaccine Series Completed - Daily","Vaccine Series Completed - Cumulative","Vaccine Series Completed  - Percent Population","Population"
"60605","09/12/2021",29,40867,9,20279,0.698,29060
"60605","09/13/2021",27,40894,14,20293,0.698,29060
"60605","09/14/2021",28,40922,14,20307,0.699,29060
"60605","09/15/2021",33,40955,20,20327,0.699,29060
"60605","09/16/2021",35,40990,15,20342,0.7,29060
"60605","09/17/2021",37,41027,19,20361,0.701,29060
"60605","09/18/2021",27,41054,5,20366,0.701,29060
"60605","09/19/2021",16,41070,8,20374,0.701,29060
"60605","09/20/2021",34,41104,16,20390,0.702,29060
"60605","09/21/2021",35,41139,13,20403,0.702,29060
"60605","09/22/2021",39,41178,14,20417,0.703,29060
"60605","09/23/2021",32,41210,10,20427,0.703,29060
"60605","09/24/2021",46,41256,4,20431,0.703,29060
"60605","09/25/2021",62,41318,11,20442,0.703,29060
"60605","09/26/2021",37,41355,4,20446,0.704,29060
"60605","09/27/2021",132,41487,11,20457,0.704,29060
"60605","09/28/2021",222,41709,23,20480,0.705,29060
"60605","09/29/2021",186,41895,6,20486,0.705,29060
"60605","09/30/2021",204,42099,14,20500,0.705,29060
"60605","10/01/2021",157,42256,14,20514,0.706,29060
"60605","10/02/2021",87,42343,15,20529,0.706,29060
"60605","10/03/2021",47,42390,11,20540,0.707,29060
"60605","10/04/2021",105,42495,12,20552,0.707,29060
"60605","10/05/2021",150,42645,17,20569,0.708,29060
"60605","10/06/2021",126,42771,9,20578,0.708,29060
"60605","10/07/2021",113,42884,9,20587,0.708,29060
"60605","10/08/2021",143,43027,8,20595,0.709,29060
"60605","10/09/2021",58,43085,12,20607,0.709,29060
"60605","10/10/2021",23,43108,3,20610,0.709,29060
"60605","10/11/2021",111,43219,11,20621,0.71,29060
"60605","10/12/2021",128,43347,12,20633,0.71,29060
"60605","10/13/2021",112,43459,11,20644,0.71,29060
"60605","10/14/2021",115,43574,11,20655,0.711,29060
"60605","10/15/2021",113,43687,16,20671,0.711,29060
"60605","10/16/2021",41,43728,8,20679,0.712,29060
"60605","10/17/2021",20,43748,2,20681,0.712,29060
"60605","10/18/2021",121,43869,6,20687,0.712,29060
"60605","10/19/2021",101,43970,9,20696,0.712,29060
"60605","10/20/2021",102,44072,13,20709,0.713,29060
"60605","10/21/2021",104,44176,5,20714,0.713,29060
"60605","10/22/2021",181,44357,28,20742,0.714,29060
"60605","10/23/2021",107,44464,15,20757,0.714,29060
"60605","10/24/2021",61,44525,9,20766,0.715,29060
"60605","10/25/2021",160,44685,22,20788,0.715,29060
"60605","10/26/2021",212,44897,35,20823,0.717,29060
"60605","10/27/2021",188,45085,27,20850,0.717,29060
"60605","10/28/2021",210,45295,22,20872,0.718,29060
"60605","10/29/2021",191,45486,14,20886,0.719,29060
"60605","10/30/2021",99,45585,16,20902,0.719,29060
"60602","02/04/2021",17,341,1,72,0.063,1145
"60605","10/31/2021",81,45666,11,20913,0.72,29060
"60605","11/01/2021",191,45857,23,20936,0.72,29060
"60605","11/02/2021",195,46052,17,20953,0.721,29060
"60605","11/03/2021",170,46222,22,20975,0.722,29060
"60605","11/04/2021",188,46410,17,20992,0.722,29060
"60605","11/05/2021",221,46631,20,21012,0.723,29060
"60605","11/06/2021",132,46763,11,21023,0.723,29060
"60605","11/07/2021",77,46840,5,21028,0.724,29060
"60605","11/08/2021",177,47017,24,21052,0.724,29060
"60605","11/09/2021",230,47247,17,21069,0.725,29060
"60605","11/10/2021",190,47437,22,21091,0.726,29060
"60605","11/11/2021",239,47676,12,21103,0.726,29060
"60605","11/12/2021",284,47960,27,21130,0.727,29060
"60605","11/27/2021",116,50370,25,21367,0.735,29060
"60605","11/28/2021",103,50473,22,21389,0.736,29060
"60605","11/29/2021",178,50651,40,21429,0.737,29060
"60605","11/30/2021",260,50911,87,21516,0.74,29060
"60605","12/01/2021",277,51188,47,21563,0.742,29060
"60605","12/02/2021",278,51466,68,21631,0.744,29060
"60605","12/03/2021",325,51791,72,21703,0.747,29060
"60607","12/28/2020",50,1102,0,0,0,29293
"60607","12/30/2020",178,1411,0,0,0,29293
"60607","12/31/2020",76,1487,0,0,0,29293
"60607","01/01/2021",11,1498,0,0,0,29293
"60607","01/02/2021",33,1531,0,0,0,29293
"60607","01/03/2021",16,1547,0,0,0,29293
"60607","01/04/2021",157,1704,11,11,0,29293
"60607","01/05/2021",87,1791,15,26,0.001,29293
"60607","01/06/2021",95,1886,29,55,0.002,29293
"60607","01/07/2021",239,2125,152,207,0.007,29293
"60607","01/08/2021",303,2428,232,439,0.015,29293
"60605","12/04/2021",185,51976,63,21766,0.749,29060
"60605","12/05/2021",85,52061,19,21785,0.75,29060
"60605","12/06/2021",223,52284,34,21819,0.751,29060
"60605","12/07/2021",314,52598,37,21856,0.752,29060
"60605","12/08/2021",272,52870,36,21892,0.753,29060
"60605","12/09/2021",268,53138,43,21935,0.755,29060
"60605","12/10/2021",313,53451,50,21985,0.757,29060
"60605","12/11/2021",171,53622,39,22024,0.758,29060
"60605","12/12/2021",106,53728,18,22042,0.758,29060
"60605","12/13/2021",287,54015,39,22081,0.76,29060
"60605","12/14/2021",256,54271,40,22121,0.761,29060
"60605","12/15/2021",228,54499,32,22153,0.762,29060
"60605","12/16/2021",226,54725,25,22178,0.763,29060
"60605","12/17/2021",233,54958,24,22202,0.764,29060
"60605","12/18/2021",107,55065,15,22217,0.765,29060
"60605","12/19/2021",112,55177,7,22224,0.765,29060
"60605","12/20/2021",250,55427,23,22247,0.766,29060
"60605","12/21/2021",230,55657,26,22273,0.766,29060
"60605","12/22/2021",235,55892,37,22310,0.768,29060
"60605","12/23/2021",194,56086,24,22334,0.769,29060
"60605","12/24/2021",55,56141,8,22342,0.769,29060
"60605","12/25/2021",0,56141,0,22342,0.769,29060
"60605","12/26/2021",57,56198,3,22345,0.769,29060
"60605","12/27/2021",158,56356,22,22367,0.77,29060
"60605","12/28/2021",170,56526,20,22387,0.77,29060
"60605","12/29/2021",140,56666,14,22401,0.771,29060
"60604","12/15/2020",0,0,0,0,0,823
"60604","12/16/2020",0,0,0,0,0,823
"60604","12/17/2020",1,1,0,0,0,823
"60604","12/18/2020",5,6,0,0,0,823
"60604","12/19/2020",0,6,0,0,0,823
"60604","12/20/2020",0,6,0,0,0,823
"60604","12/21/2020",0,6,0,0,0,823
"60604","12/22/2020",0,6,0,0,0,823
"60604","12/23/2020",1,7,0,0,0,823
"60604","12/24/2020",1,8,0,0,0,823
"60604","12/25/2020",0,8,0,0,0,823
"60604","12/26/2020",0,8,0,0,0,823
"60604","12/28/2020",1,9,0,0,0,823
"60603","11/17/2021",6,3356,0,1336,1.27,1052
"60601","09/11/2021",19,22589,7,10965,0.727,15083
"60605","12/30/2021",147,56813,18,22419,0.771,29060
"60605","01/10/2022",121,57871,15,22569,0.777,29060
"60605","01/11/2022",84,57955,10,22579,0.777,29060
"60605","01/12/2022",112,58067,12,22591,0.777,29060
"60605","01/13/2022",125,58192,13,22604,0.778,29060
"60605","01/14/2022",164,58356,23,22627,0.779,29060
"60605","01/15/2022",68,58424,5,22632,0.779,29060
"60605","01/16/2022",43,58467,6,22638,0.779,29060
"60605","01/17/2022",102,58569,15,22653,0.78,29060
"60605","01/18/2022",122,58691,15,22668,0.78,29060
"60605","01/19/2022",124,58815,17,22685,0.781,29060
"60605","01/20/2022",125,58940,18,22703,0.781,29060
"60605","01/21/2022",123,59063,12,22715,0.782,29060
"60605","01/22/2022",67,59130,4,22719,0.782,29060
"60605","01/23/2022",53,59183,7,22726,0.782,29060
"60605","01/24/2022",131,59314,14,22740,0.783,29060
"60605","01/25/2022",90,59404,13,22753,0.783,29060
"60605","01/26/2022",80,59484,21,22774,0.784,29060
"60605","01/27/2022",85,59569,17,22791,0.784,29060
"60605","01/28/2022",107,59676,20,22811,0.785,29060
"60605","01/29/2022",49,59725,8,22819,0.785,29060
"60605","01/30/2022",33,59758,2,22821,0.785,29060
"60605","01/31/2022",70,59828,13,22834,0.786,29060
"60605","02/01/2022",42,59870,13,22847,0.786,29060
"60605","02/02/2022",38,59908,8,22855,0.786,29060
"60605","02/03/2022",38,59946,7,22862,0.787,29060
"60605","02/04/2022",66,60012,13,22875,0.787,29060
"60605","02/05/2022",43,60055,5,22880,0.787,29060
"60605","02/06/2022",19,60074,6,22886,0.788,29060
"60605","02/07/2022",57,60131,11,22897,0.788,29060
"60605","02/08/2022",41,60172,7,22904,0.788,29060
"60605","02/09/2022",49,60221,8,22912,0.788,29060
"60605","02/14/2022",27,60392,4,22941,0.789,29060
"60605","02/21/2022",22,60579,5,22973,0.791,29060
"60605","02/23/2022",14,60617,3,22981,0.791,29060
"60605","02/26/2022",17,60693,1,22993,0.791,29060
"60605","02/27/2022",18,60711,2,22995,0.791,29060
"60605","03/01/2022",16,60756,5,23007,0.792,29060
"60605","03/03/2022",17,60793,3,23016,0.792,29060
"60605","03/04/2022",23,60816,2,23018,0.792,29060
"60605","03/05/2022",9,60825,2,23020,0.792,29060
"60605","03/06/2022",8,60833,1,23021,0.792,29060
"60605","03/07/2022",15,60848,3,23024,0.792,29060
"60605","03/08/2022",8,60856,1,23025,0.792,29060
"60605","03/10/2022",8,60876,3,23029,0.792,29060
"60605","03/11/2022",18,60894,3,23032,0.793,29060
"60605","03/12/2022",9,60903,3,23035,0.793,29060
"60605","03/13/2022",11,60914,1,23036,0.793,29060
"60606","03/12/2022",2,8727,0,3409,1.04,3287
"60607","01/13/2021",212,3233,113,983,0.034,29293
"60607","01/14/2021",121,3354,39,1022,0.035,29293
"60607","01/15/2021",102,3456,18,1040,0.036,29293
"60607","01/16/2021",56,3512,14,1054,0.036,29293
"60607","01/17/2021",19,3531,8,1062,0.036,29293
"60607","01/18/2021",86,3617,40,1102,0.038,29293
"60607","01/19/2021",153,3770,98,1200,0.041,29293
"60607","01/20/2021",258,4028,140,1340,0.046,29293
"60607","01/21/2021",244,4272,76,1416,0.048,29293
"60607","01/22/2021",184,4456,25,1441,0.049,29293
"60607","01/23/2021",63,4519,12,1453,0.05,29293
"60602","02/09/2022",1,3712,0,1280,1.12,1145
"60602","02/14/2022",0,3723,0,1281,1.12,1145
"60602","02/21/2022",2,3735,0,1285,1.12,1145
"60602","02/23/2022",4,3740,0,1285,1.12,1145
"60602","02/25/2022",6,3751,0,1285,1.12,1145
"60607","01/24/2021",17,4536,1,1454,0.05,29293
"60607","01/25/2021",198,4734,126,1580,0.054,29293
"60607","01/26/2021",247,4981,65,1645,0.056,29293
"60607","01/27/2021",161,5142,55,1700,0.058,29293
"60607","01/28/2021",239,5381,90,1790,0.061,29293
"60602","04/07/2021",35,1184,15,469,0.41,1145
"60602","04/24/2021",12,1541,7,647,0.565,1145
"60602","04/28/2021",14,1607,11,696,0.608,1145
"60602","05/14/2021",13,1852,6,887,0.775,1145
"60602","05/18/2021",8,1887,3,904,0.79,1145
"60602","07/10/2021",2,2186,2,1046,0.914,1145
"60602","08/02/2021",8,2266,4,1086,0.948,1145
"60602","08/17/2021",9,2342,1,1105,0.965,1145
"60602","09/03/2021",12,2462,5,1128,0.985,1145
"60602","10/27/2021",22,2866,1,1166,1.02,1145
"60602","11/11/2021",12,3041,0,1181,1.03,1145
"60602","12/27/2021",10,3476,2,1246,1.09,1145
"60603","12/18/2020",7,14,0,0,0,1052
"60603","12/19/2020",3,17,0,0,0,1052
"60603","12/20/2020",3,20,0,0,0,1052
"60603","12/21/2020",4,24,0,0,0,1052
"60603","12/23/2020",0,30,0,0,0,1052
"60607","01/29/2021",168,5549,58,1848,0.063,29293
"60607","01/30/2021",90,5639,34,1882,0.064,29293
"60603","12/24/2020",1,31,0,0,0,1052
"60603","12/25/2020",0,31,0,0,0,1052
"60603","12/26/2020",1,32,0,0,0,1052
"60603","12/27/2020",0,32,0,0,0,1052
"60603","12/28/2020",2,34,0,0,0,1052
"60603","12/29/2020",2,36,0,0,0,1052
"60603","12/30/2020",3,39,0,0,0,1052
"60603","12/31/2020",1,40,0,0,0,1052
"60603","01/01/2021",0,40,0,0,0,1052
"60603","01/02/2021",0,40,0,0,0,1052
"60603","01/03/2021",0,40,0,0,0,1052
"60603","01/04/2021",4,44,0,0,0,1052
"60603","01/05/2021",4,48,1,1,0.001,1052
"60603","01/06/2021",0,48,0,1,0.001,1052
"60603","01/07/2021",11,59,9,10,0.01,1052
"60603","01/08/2021",9,68,7,17,0.016,1052
"60603","01/09/2021",15,83,4,21,0.02,1052
"60603","01/10/2021",3,86,1,22,0.021,1052
"60603","01/12/2021",7,96,6,30,0.029,1052
"60603","01/13/2021",2,98,0,30,0.029,1052
"60603","01/14/2021",4,102,2,32,0.03,1052
"60603","01/15/2021",5,107,0,32,0.03,1052
"60603","01/22/2021",20,156,0,36,0.034,1052
"60603","01/23/2021",9,165,0,36,0.034,1052
"60603","01/24/2021",2,167,1,37,0.035,1052
"60603","01/25/2021",4,171,2,39,0.037,1052
"60603","01/26/2021",6,177,2,41,0.039,1052
"60603","01/27/2021",25,202,1,42,0.04,1052
"60603","01/28/2021",7,209,3,45,0.043,1052
"60603","01/29/2021",10,219,1,46,0.044,1052
"60603","01/30/2021",12,231,2,48,0.046,1052
"60603","01/31/2021",0,231,0,48,0.046,1052
"60603","02/01/2021",3,234,1,49,0.047,1052
"60603","02/02/2021",7,241,2,51,0.048,1052
"60603","02/03/2021",15,256,2,53,0.05,1052
"60603","02/04/2021",11,267,3,56,0.053,1052
"60603","02/05/2021",11,278,2,58,0.055,1052
"60603","02/10/2021",12,322,1,72,0.068,1052
"60603","02/11/2021",6,328,4,76,0.072,1052
"60603","02/12/2021",18,346,13,89,0.085,1052
"60603","02/14/2021",5,356,3,97,0.092,1052
"60603","02/15/2021",4,360,2,99,0.094,1052
"60603","02/16/2021",6,366,2,101,0.096,1052
"60603","02/17/2021",10,376,7,108,0.103,1052
"60603","02/18/2021",6,382,1,109,0.104,1052
"60603","02/19/2021",16,398,14,123,0.117,1052
"60603","02/20/2021",12,410,12,135,0.128,1052
"60603","02/21/2021",1,411,0,135,0.128,1052
"60603","02/22/2021",5,416,2,137,0.13,1052
"60603","02/23/2021",16,432,8,145,0.138,1052
"60603","02/24/2021",25,457,22,167,0.159,1052
"60603","02/25/2021",13,470,9,176,0.167,1052
"60603","02/26/2021",18,488,14,190,0.181,1052
"60603","02/27/2021",5,493,1,191,0.182,1052
"60603","02/28/2021",3,496,2,193,0.183,1052
"60603","03/01/2021",8,504,2,195,0.185,1052
"60603","03/02/2021",5,509,3,198,0.188,1052
"60603","03/03/2021",9,518,7,205,0.195,1052
"60603","03/04/2021",7,525,4,209,0.199,1052
"60603","03/05/2021",10,535,2,211,0.201,1052
"60603","03/06/2021",2,537,1,212,0.202,1052
"60603","03/07/2021",2,539,0,212,0.202,1052
"60603","03/08/2021",10,549,7,219,0.208,1052
"60603","03/09/2021",18,567,8,227,0.216,1052
"60603","03/10/2021",21,588,12,239,0.227,1052
"60603","03/11/2021",18,606,7,246,0.234,1052
"60603","03/12/2021",10,616,3,249,0.237,1052
"60603","03/13/2021",7,623,1,250,0.238,1052
"60603","03/14/2021",5,628,3,253,0.24,1052
"60603","03/15/2021",20,648,6,259,0.246,1052
"60603","03/16/2021",19,667,8,267,0.254,1052
"60603","03/17/2021",12,679,3,270,0.257,1052
"60603","03/18/2021",18,697,4,274,0.26,1052
"60603","03/19/2021",15,712,5,279,0.265,1052
"60603","03/20/2021",7,719,3,282,0.268,1052
"60603","03/21/2021",5,724,0,282,0.268,1052
"60603","03/22/2021",9,733,0,282,0.268,1052
"60603","03/23/2021",16,749,3,285,0.271,1052
"60603","03/24/2021",19,768,3,288,0.274,1052
"60603","03/25/2021",10,778,3,291,0.277,1052
"60603","03/26/2021",18,796,8,299,0.284,1052
"60603","03/27/2021",20,816,3,302,0.287,1052
"60603","03/28/2021",2,818,1,303,0.288,1052
"60603","03/29/2021",15,833,5,308,0.293,1052
"60603","03/30/2021",26,859,6,314,0.298,1052
"60603","03/31/2021",16,875,5,319,0.303,1052
"60603","04/01/2021",24,899,3,322,0.306,1052
"60603","04/02/2021",33,932,8,330,0.314,1052
"60603","04/03/2021",29,961,9,339,0.322,1052
"60603","04/04/2021",3,964,1,340,0.323,1052
"60603","04/05/2021",37,1001,10,350,0.333,1052
"60603","04/06/2021",48,1049,12,362,0.344,1052
"60603","04/07/2021",21,1070,8,370,0.352,1052
"60603","04/08/2021",34,1104,16,386,0.367,1052
"60603","04/09/2021",37,1141,19,405,0.385,1052
"60603","04/10/2021",16,1157,6,411,0.391,1052
"60603","04/11/2021",7,1164,4,415,0.394,1052
"60603","04/12/2021",13,1177,8,423,0.402,1052
"60603","04/13/2021",29,1206,19,442,0.42,1052
"60603","04/14/2021",16,1222,10,452,0.43,1052
"60603","04/15/2021",17,1239,8,460,0.437,1052
"60603","04/16/2021",24,1263,13,473,0.45,1052
"60603","04/17/2021",19,1282,12,485,0.461,1052
"60603","04/18/2021",7,1289,6,491,0.467,1052
"60603","04/19/2021",14,1303,12,503,0.478,1052
"60603","04/20/2021",30,1333,19,522,0.496,1052
"60603","04/21/2021",34,1367,15,537,0.51,1052
"60603","04/22/2021",21,1388,9,546,0.519,1052
"60603","04/23/2021",21,1409,18,564,0.536,1052
"60603","04/24/2021",24,1433,17,581,0.552,1052
"60603","04/25/2021",15,1448,7,588,0.559,1052
"60603","04/26/2021",23,1471,21,609,0.579,1052
"60603","04/27/2021",32,1503,24,633,0.602,1052
"60603","04/28/2021",26,1529,21,654,0.622,1052
"60603","04/29/2021",29,1558,22,676,0.643,1052
"60603","04/30/2021",36,1594,28,704,0.669,1052
"60603","05/01/2021",16,1610,11,715,0.68,1052
"60603","05/02/2021",6,1616,3,718,0.683,1052
"60603","05/05/2021",11,1650,8,744,0.707,1052
"60603","05/06/2021",17,1667,13,757,0.72,1052
"60603","05/07/2021",11,1678,9,766,0.728,1052
"60603","05/08/2021",6,1684,4,770,0.732,1052
"60603","05/09/2021",1,1685,1,771,0.733,1052
"60603","05/10/2021",4,1689,3,774,0.736,1052
"60603","05/11/2021",11,1700,11,785,0.746,1052
"60603","05/12/2021",14,1714,13,798,0.759,1052
"60607","01/31/2021",53,5692,4,1886,0.064,29293
"60603","05/30/2021",4,1888,1,914,0.869,1052
"60603","05/31/2021",2,1890,2,916,0.871,1052
"60603","06/01/2021",9,1899,5,921,0.875,1052
"60603","06/02/2021",4,1903,2,923,0.877,1052
"60603","06/03/2021",6,1909,1,924,0.878,1052
"60603","06/04/2021",15,1924,6,930,0.884,1052
"60603","06/05/2021",19,1943,12,942,0.895,1052
"60603","06/06/2021",9,1952,0,942,0.895,1052
"60603","06/07/2021",10,1962,3,945,0.898,1052
"60603","06/08/2021",9,1971,4,949,0.902,1052
"60603","06/09/2021",8,1979,7,956,0.909,1052
"60603","06/10/2021",17,1996,4,960,0.913,1052
"60603","06/11/2021",6,2002,4,964,0.916,1052
"60603","06/12/2021",15,2017,9,973,0.925,1052
"60603","06/13/2021",6,2023,5,978,0.93,1052
"60603","06/14/2021",8,2031,2,980,0.932,1052
"60603","06/15/2021",4,2035,0,980,0.932,1052
"60603","06/16/2021",15,2050,4,984,0.935,1052
"60603","06/17/2021",8,2058,8,992,0.943,1052
"60603","06/18/2021",5,2063,2,994,0.945,1052
"60603","06/19/2021",2,2065,1,995,0.946,1052
"60603","06/20/2021",1,2066,1,996,0.947,1052
"60603","06/21/2021",6,2072,5,1001,0.952,1052
"60603","06/22/2021",7,2079,3,1004,0.954,1052
"60603","06/23/2021",4,2083,1,1005,0.955,1052
"60603","06/24/2021",14,2097,5,1010,0.96,1052
"60603","06/25/2021",10,2107,3,1013,0.963,1052
"60603","06/26/2021",1,2108,1,1014,0.964,1052
"60603","06/27/2021",2,2110,0,1014,0.964,1052
"60603","06/28/2021",10,2120,1,1015,0.965,1052
"60603","06/29/2021",5,2125,3,1018,0.968,1052
"60603","06/30/2021",2,2127,1,1019,0.969,1052
"60603","07/01/2021",8,2135,8,1027,0.976,1052
"60603","07/02/2021",6,2141,6,1033,0.982,1052
"60603","07/03/2021",1,2142,0,1033,0.982,1052
"60603","07/04/2021",0,2142,0,1033,0.982,1052
"60603","07/06/2021",4,2150,2,1036,0.985,1052
"60603","07/07/2021",8,2158,5,1041,0.99,1052
"60603","07/08/2021",4,2162,1,1042,0.99,1052
"60603","07/09/2021",6,2168,5,1047,0.995,1052
"60603","07/10/2021",1,2169,0,1047,0.995,1052
"60603","07/11/2021",0,2169,0,1047,0.995,1052
"60603","07/12/2021",11,2180,1,1048,0.996,1052
"60603","07/13/2021",7,2187,7,1055,1,1052
"60603","07/14/2021",7,2194,2,1057,1,1052
"60603","07/15/2021",2,2196,1,1058,1.01,1052
"60603","07/16/2021",11,2207,8,1066,1.01,1052
"60603","07/17/2021",4,2211,2,1068,1.02,1052
"60603","07/18/2021",2,2213,0,1068,1.02,1052
"60603","07/19/2021",9,2222,6,1074,1.02,1052
"60603","07/20/2021",5,2227,4,1078,1.02,1052
"60603","07/21/2021",6,2233,3,1081,1.03,1052
"60603","07/22/2021",17,2250,8,1089,1.04,1052
"60603","07/23/2021",9,2259,0,1089,1.04,1052
"60603","07/24/2021",0,2259,0,1089,1.04,1052
"60603","07/25/2021",3,2262,2,1091,1.04,1052
"60603","07/26/2021",2,2264,1,1092,1.04,1052
"60603","07/27/2021",15,2279,6,1098,1.04,1052
"60603","07/28/2021",6,2285,0,1098,1.04,1052
"60603","07/29/2021",11,2296,3,1101,1.05,1052
"60603","07/30/2021",6,2302,4,1105,1.05,1052
"60603","07/31/2021",2,2304,0,1105,1.05,1052
"60603","08/01/2021",3,2307,1,1106,1.05,1052
"60603","08/02/2021",6,2313,1,1107,1.05,1052
"60603","08/03/2021",7,2320,0,1107,1.05,1052
"60603","08/04/2021",6,2326,3,1110,1.06,1052
"60603","05/13/2021",12,1726,11,809,0.769,1052
"60603","05/14/2021",16,1742,13,822,0.781,1052
"60607","02/01/2021",117,5809,39,1925,0.066,29293
"60607","02/02/2021",180,5989,79,2004,0.068,29293
"60607","02/03/2021",256,6245,85,2089,0.071,29293
"60607","02/04/2021",229,6474,70,2159,0.074,29293
"60607","02/05/2021",198,6672,68,2227,0.076,29293
"60607","02/06/2021",119,6791,45,2272,0.078,29293
"60607","02/07/2021",23,6814,13,2285,0.078,29293
"60607","02/08/2021",115,6929,47,2332,0.08,29293
"60607","02/09/2021",135,7064,50,2382,0.081,29293
"60607","02/10/2021",225,7289,118,2500,0.085,29293
"60607","02/11/2021",251,7540,160,2660,0.091,29293
"60607","02/12/2021",250,7790,155,2815,0.096,29293
"60607","02/13/2021",76,7866,41,2856,0.097,29293
"60603","05/15/2021",20,1762,13,835,0.794,1052
"60603","05/16/2021",7,1769,6,841,0.799,1052
"60603","05/17/2021",7,1776,3,844,0.802,1052
"60603","05/18/2021",9,1785,7,851,0.809,1052
"60603","05/19/2021",13,1798,10,861,0.818,1052
"60603","05/20/2021",13,1811,8,869,0.826,1052
"60603","05/21/2021",11,1822,8,877,0.834,1052
"60603","05/22/2021",8,1830,3,880,0.837,1052
"60603","05/23/2021",7,1837,6,886,0.842,1052
"60603","05/24/2021",9,1846,3,889,0.845,1052
"60603","05/25/2021",5,1851,5,894,0.85,1052
"60603","05/26/2021",11,1862,3,897,0.853,1052
"60603","05/27/2021",8,1870,5,902,0.857,1052
"60603","08/05/2021",5,2331,1,1111,1.06,1052
"60603","08/06/2021",8,2339,7,1118,1.06,1052
"60603","08/07/2021",1,2340,0,1118,1.06,1052
"60607","02/14/2021",29,7895,11,2867,0.098,29293
"60603","08/08/2021",1,2341,0,1118,1.06,1052
"60603","08/09/2021",10,2351,2,1120,1.06,1052
"60603","08/10/2021",3,2354,2,1122,1.07,1052
"60603","08/11/2021",1,2355,0,1122,1.07,1052
"60603","08/12/2021",8,2363,0,1122,1.07,1052
"60603","08/13/2021",9,2372,4,1126,1.07,1052
"60603","08/14/2021",0,2372,0,1126,1.07,1052
"60603","08/15/2021",1,2373,1,1127,1.07,1052
"60603","08/16/2021",8,2381,2,1129,1.07,1052
"60603","08/17/2021",8,2389,2,1131,1.08,1052
"60603","08/18/2021",8,2397,3,1134,1.08,1052
"60603","08/19/2021",11,2408,3,1137,1.08,1052
"60603","08/20/2021",18,2426,4,1141,1.08,1052
"60603","08/21/2021",1,2427,0,1141,1.08,1052
"60603","08/22/2021",6,2433,2,1143,1.09,1052
"60603","08/23/2021",5,2438,0,1143,1.09,1052
"60607","02/15/2021",94,7989,40,2907,0.099,29293
"60607","02/16/2021",105,8094,37,2944,0.101,29293
"60607","02/17/2021",150,8244,78,3022,0.103,29293
"60603","08/24/2021",5,2443,1,1144,1.09,1052
"60603","08/25/2021",9,2452,1,1145,1.09,1052
"60603","08/26/2021",10,2462,2,1147,1.09,1052
"60603","08/27/2021",19,2481,7,1154,1.1,1052
"60603","08/28/2021",5,2486,0,1154,1.1,1052
"60603","08/29/2021",1,2487,0,1154,1.1,1052
"60603","08/30/2021",12,2499,2,1156,1.1,1052
"60603","08/31/2021",5,2504,3,1159,1.1,1052
"60603","09/01/2021",9,2513,2,1161,1.1,1052
"60603","09/02/2021",7,2520,3,1164,1.11,1052
"60603","09/13/2021",4,2572,1,1176,1.12,1052
"60603","09/14/2021",10,2582,1,1177,1.12,1052
"60603","09/15/2021",16,2598,5,1182,1.12,1052
"60603","05/28/2021",10,1880,9,911,0.866,1052
"60603","05/29/2021",4,1884,2,913,0.868,1052
"60603","09/16/2021",12,2610,0,1182,1.12,1052
"60603","09/17/2021",17,2627,3,1185,1.13,1052
"60603","09/18/2021",1,2628,0,1185,1.13,1052
"60603","09/19/2021",0,2628,0,1185,1.13,1052
"60603","09/20/2021",11,2639,2,1187,1.13,1052
"60603","09/21/2021",8,2647,1,1188,1.13,1052
"60603","09/22/2021",8,2655,2,1190,1.13,1052
"60603","09/23/2021",8,2663,1,1191,1.13,1052
"60603","09/24/2021",19,2682,10,1201,1.14,1052
"60603","09/25/2021",6,2688,4,1205,1.15,1052
"60603","09/26/2021",2,2690,0,1205,1.15,1052
"60603","09/27/2021",13,2703,2,1207,1.15,1052
"60603","09/28/2021",16,2719,0,1207,1.15,1052
"60603","09/29/2021",11,2730,2,1209,1.15,1052
"60603","09/30/2021",7,2737,1,1210,1.15,1052
"60603","10/01/2021",15,2752,2,1212,1.15,1052
"60603","10/02/2021",6,2758,2,1214,1.15,1052
"60603","10/03/2021",1,2759,0,1214,1.15,1052
"60607","02/18/2021",174,8418,104,3126,0.107,29293
"60603","10/04/2021",6,2765,0,1214,1.15,1052
"60603","10/05/2021",5,2770,1,1215,1.15,1052
"60603","10/06/2021",8,2778,3,1218,1.16,1052
"60603","10/07/2021",10,2788,2,1220,1.16,1052
"60603","10/08/2021",9,2797,1,1221,1.16,1052
"60603","10/09/2021",4,2801,0,1221,1.16,1052
"60603","10/10/2021",3,2804,0,1221,1.16,1052
"60603","10/11/2021",13,2817,1,1222,1.16,1052
"60603","10/12/2021",9,2826,0,1222,1.16,1052
"60603","10/13/2021",11,2837,2,1224,1.16,1052
"60607","02/19/2021",181,8599,105,3231,0.11,29293
"60603","11/18/2021",5,3361,0,1336,1.27,1052
"60603","11/19/2021",8,3369,2,1338,1.27,1052
"60603","10/14/2021",29,2866,2,1226,1.17,1052
"60603","10/15/2021",15,2881,2,1228,1.17,1052
"60603","10/16/2021",1,2882,0,1228,1.17,1052
"60603","10/17/2021",1,2883,0,1228,1.17,1052
"60603","10/18/2021",19,2902,4,1232,1.17,1052
"60603","10/19/2021",11,2913,4,1236,1.17,1052
"60603","10/20/2021",20,2933,5,1241,1.18,1052
"60603","10/21/2021",10,2943,3,1244,1.18,1052
"60603","10/22/2021",30,2973,8,1252,1.19,1052
